round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
19,1,0.61107,0.65442,0.61507,0.58631,0.61107,0.61107,0.61107,-0.09216,-0.22721,0.02837,0.03053,0.31086,0.2187,0.53412,0.30691,0.22904,0.25741,0.34118,0.37171
19,2,0.63429,0.67724,0.63065,0.60698,0.63429,0.63429,0.63429,-0.07738,-0.23908,0.05798,0.03292,0.29785,0.22047,0.5625,0.32342,0.20526,0.26324,0.35421,0.38713
19,3,0.62821,0.66913,0.62661,0.60259,0.62821,0.62821,0.62821,-0.08384,-0.2594,0.04125,0.0446,0.30815,0.22431,0.58054,0.32113,0.22222,0.26347,0.34698,0.39159
19,4,0.62536,0.66238,0.62272,0.59984,0.62536,0.62536,0.62536,-0.09619,-0.2633,-0.00348,-0.01455,0.32078,0.22458,0.58278,0.31948,0.25512,0.25164,0.38614,0.37159
19,5,0.64964,0.68817,0.64437,0.62578,0.64964,0.64964,0.64964,-0.07838,-0.23452,0.00144,0.01795,0.31347,0.23508,0.58824,0.35372,0.25765,0.25909,0.39499,0.41294
19,6,0.62679,0.66485,0.62539,0.60243,0.62679,0.62679,0.62679,-0.10188,-0.23495,0.05164,0.0526,0.3266,0.22472,0.56173,0.32678,0.22153,0.27317,0.34632,0.39892
19,7,0.63071,0.66822,0.62969,0.60786,0.63071,0.63071,0.63071,-0.10588,-0.27044,0.01616,0.00264,0.33411,0.22823,0.59816,0.32772,0.25025,0.26641,0.38923,0.39188
19,8,0.63321,0.6769,0.63268,0.60854,0.63321,0.63321,0.63321,-0.06428,-0.23788,0.04289,0.06046,0.29481,0.23053,0.56908,0.3312,0.22233,0.26523,0.34449,0.40495
19,9,0.62214,0.6642,0.62444,0.59876,0.62214,0.62214,0.62214,-0.11317,-0.29054,-0.02262,-0.04941,0.33109,0.21792,0.59599,0.30545,0.26864,0.24602,0.40927,0.35987
20,0,0.65286,0.67089,0.65707,0.64702,0.65286,0.65286,0.65286,-0.06576,-0.21294,0.07448,0.08332,0.40254,0.33678,0.67372,0.46078,0.30987,0.38436,0.45597,0.53929
20,1,0.65464,0.66948,0.65683,0.64881,0.65464,0.65464,0.65464,-0.05517,-0.18502,0.03649,0.0427,0.40114,0.34597,0.65875,0.47373,0.33947,0.37596,0.4902,0.53289
20,2,0.65786,0.66953,0.65586,0.65006,0.65786,0.65786,0.65786,-0.03382,-0.16096,0.07164,0.03537,0.38158,0.34776,0.64145,0.48048,0.31053,0.38216,0.49244,0.52781
